,date,threshold,density,frustration_score
0,2008-06-30,0.3,0.029239766081871343,0.0
1,2008-11-30,0.3,0.10526315789473684,0.0
2,2009-04-30,0.3,0.06432748538011696,0.0
3,2009-09-30,0.3,0.08187134502923976,0.0
4,2010-02-28,0.3,0.0935672514619883,0.0
5,2010-07-31,0.3,0.07602339181286549,0.0
6,2010-12-31,0.3,0.05263157894736842,0.0
7,2011-05-31,0.3,0.05263157894736842,0.0
8,2011-10-31,0.3,0.07602339181286549,0.0
9,2012-03-31,0.3,0.08771929824561403,0.0
10,2012-08-31,0.3,0.04678362573099415,0.0
11,2013-01-31,0.3,0.029239766081871343,0.0
12,2013-06-30,0.3,0.08187134502923976,0.0
13,2013-11-30,0.3,0.04678362573099415,0.0
14,2014-04-30,0.3,0.023391812865497075,0.0
15,2014-09-30,0.3,0.04678362573099415,0.0
16,2015-02-28,0.3,0.05847953216374269,0.0
17,2015-07-31,0.3,0.05263157894736842,0.0
18,2015-12-31,0.3,0.07017543859649122,0.0
19,2016-05-31,0.3,0.06432748538011696,0.0
20,2016-10-31,0.3,0.05847953216374269,0.0
21,2017-03-31,0.3,0.06432748538011696,0.0
22,2017-08-31,0.3,0.05263157894736842,0.0
23,2008-06-30,0.4,0.029239766081871343,0.0
24,2008-11-30,0.4,0.10526315789473684,0.0
25,2009-04-30,0.4,0.06432748538011696,0.0
26,2009-09-30,0.4,0.08187134502923976,0.0
27,2010-02-28,0.4,0.0935672514619883,0.0
28,2010-07-31,0.4,0.07602339181286549,0.0
29,2010-12-31,0.4,0.05263157894736842,0.0
30,2011-05-31,0.4,0.05263157894736842,0.0
31,2011-10-31,0.4,0.07602339181286549,0.0
32,2012-03-31,0.4,0.08771929824561403,0.0
33,2012-08-31,0.4,0.04678362573099415,0.0
34,2013-01-31,0.4,0.029239766081871343,0.0
35,2013-06-30,0.4,0.08187134502923976,0.0
36,2013-11-30,0.4,0.04678362573099415,0.0
37,2014-04-30,0.4,0.023391812865497075,0.0
38,2014-09-30,0.4,0.04678362573099415,0.0
39,2015-02-28,0.4,0.05847953216374269,0.0
40,2015-07-31,0.4,0.05263157894736842,0.0
41,2015-12-31,0.4,0.07017543859649122,0.0
42,2016-05-31,0.4,0.06432748538011696,0.0
43,2016-10-31,0.4,0.05847953216374269,0.0
44,2017-03-31,0.4,0.06432748538011696,0.0
45,2017-08-31,0.4,0.05263157894736842,0.0
46,2008-06-30,0.5,0.029239766081871343,0.0
47,2008-11-30,0.5,0.10526315789473684,0.0
48,2009-04-30,0.5,0.06432748538011696,0.0
49,2009-09-30,0.5,0.08187134502923976,0.0
50,2010-02-28,0.5,0.0935672514619883,0.0
51,2010-07-31,0.5,0.07602339181286549,0.0
52,2010-12-31,0.5,0.05263157894736842,0.0
53,2011-05-31,0.5,0.05263157894736842,0.0
54,2011-10-31,0.5,0.07602339181286549,0.0
55,2012-03-31,0.5,0.08771929824561403,0.0
56,2012-08-31,0.5,0.04678362573099415,0.0
57,2013-01-31,0.5,0.029239766081871343,0.0
58,2013-06-30,0.5,0.08187134502923976,0.0
59,2013-11-30,0.5,0.04678362573099415,0.0
60,2014-04-30,0.5,0.023391812865497075,0.0
61,2014-09-30,0.5,0.04678362573099415,0.0
62,2015-02-28,0.5,0.05847953216374269,0.0
63,2015-07-31,0.5,0.05263157894736842,0.0
64,2015-12-31,0.5,0.07017543859649122,0.0
65,2016-05-31,0.5,0.06432748538011696,0.0
66,2016-10-31,0.5,0.05847953216374269,0.0
67,2017-03-31,0.5,0.06432748538011696,0.0
68,2017-08-31,0.5,0.05263157894736842,0.0
69,2008-06-30,0.6000000000000001,0.029239766081871343,0.0
70,2008-11-30,0.6000000000000001,0.10526315789473684,0.0
71,2009-04-30,0.6000000000000001,0.06432748538011696,0.0
72,2009-09-30,0.6000000000000001,0.08187134502923976,0.0
73,2010-02-28,0.6000000000000001,0.0935672514619883,0.0
74,2010-07-31,0.6000000000000001,0.07602339181286549,0.0
75,2010-12-31,0.6000000000000001,0.05263157894736842,0.0
76,2011-05-31,0.6000000000000001,0.05263157894736842,0.0
77,2011-10-31,0.6000000000000001,0.07602339181286549,0.0
78,2012-03-31,0.6000000000000001,0.08771929824561403,0.0
79,2012-08-31,0.6000000000000001,0.04678362573099415,0.0
80,2013-01-31,0.6000000000000001,0.029239766081871343,0.0
81,2013-06-30,0.6000000000000001,0.08187134502923976,0.0
82,2013-11-30,0.6000000000000001,0.04678362573099415,0.0
83,2014-04-30,0.6000000000000001,0.023391812865497075,0.0
84,2014-09-30,0.6000000000000001,0.04678362573099415,0.0
85,2015-02-28,0.6000000000000001,0.05847953216374269,0.0
86,2015-07-31,0.6000000000000001,0.05263157894736842,0.0
87,2015-12-31,0.6000000000000001,0.07017543859649122,0.0
88,2016-05-31,0.6000000000000001,0.06432748538011696,0.0
89,2016-10-31,0.6000000000000001,0.05847953216374269,0.0
90,2017-03-31,0.6000000000000001,0.06432748538011696,0.0
91,2017-08-31,0.6000000000000001,0.05263157894736842,0.0
92,2008-06-30,0.7000000000000002,0.029239766081871343,0.0
93,2008-11-30,0.7000000000000002,0.10526315789473684,0.0
94,2009-04-30,0.7000000000000002,0.06432748538011696,0.0
95,2009-09-30,0.7000000000000002,0.08187134502923976,0.0
96,2010-02-28,0.7000000000000002,0.0935672514619883,0.0
97,2010-07-31,0.7000000000000002,0.07602339181286549,0.0
98,2010-12-31,0.7000000000000002,0.05263157894736842,0.0
99,2011-05-31,0.7000000000000002,0.05263157894736842,0.0
