,bicoloring,date,density,frustration_score,threshold
58,"{'IHG': 1, 'III': 1, 'CRH': 1, 'PSON': 1, 'GSK': 1, 'MRO': 1, 'TSCO': 1, 'AZN': 1, 'WPP': 1, 'PRU': 1, 'VOD': 1, 'SVT': 1, 'RIO': 1, 'IAG': 1, 'CCL': 1, 'EVR': 1, 'RBS': 1, 'ADM': 1, 'AHT': 1, 'CNA': 1, 'STAN': 1}",2013-06-30,0.719047619047619,0.0,0.30000000000000004
59,"{'IHG': 1, 'III': 1, 'CRH': 1, 'PSON': 1, 'GSK': 1, 'MRO': 1, 'TSCO': 1, 'AZN': 1, 'WPP': 1, 'PRU': 1, 'VOD': 1, 'SVT': 1, 'RIO': 1, 'IAG': 1, 'CCL': 1, 'EVR': 1, 'RBS': 1, 'ADM': 1, 'AHT': 1, 'CNA': 1, 'STAN': 1}",2013-11-30,0.34285714285714286,0.0,0.30000000000000004
60,"{'IHG': 1, 'III': 1, 'CRH': 1, 'PSON': 1, 'GSK': 1, 'MRO': 1, 'TSCO': 1, 'AZN': 0, 'WPP': 1, 'PRU': 1, 'VOD': 1, 'SVT': 1, 'RIO': 1, 'IAG': 1, 'CCL': 1, 'EVR': 1, 'RBS': 1, 'ADM': 0, 'AHT': 1, 'CNA': 1, 'STAN': 1}",2014-04-30,0.3904761904761905,0.0,0.30000000000000004
61,"{'IHG': 0, 'III': 0, 'CRH': 0, 'PSON': 0, 'GSK': 0, 'MRO': 0, 'TSCO': 0, 'AZN': 0, 'WPP': 0, 'PRU': 0, 'VOD': 0, 'SVT': 1, 'RIO': 0, 'IAG': 0, 'CCL': 0, 'EVR': 0, 'RBS': 0, 'ADM': 0, 'AHT': 0, 'CNA': 0, 'STAN': 0}",2014-09-30,0.4095238095238095,0.0,0.30000000000000004
62,"{'IHG': 1, 'III': 1, 'CRH': 1, 'PSON': 1, 'GSK': 1, 'MRO': 1, 'TSCO': 1, 'AZN': 1, 'WPP': 1, 'PRU': 0, 'VOD': 1, 'SVT': 1, 'RIO': 1, 'IAG': 0, 'CCL': 1, 'EVR': 1, 'RBS': 1, 'ADM': 1, 'AHT': 1, 'CNA': 1, 'STAN': 1}",2015-02-28,0.35714285714285715,0.0,0.30000000000000004
63,"{'IHG': 1, 'III': 1, 'CRH': 1, 'PSON': 1, 'GSK': 1, 'MRO': 1, 'TSCO': 1, 'AZN': 1, 'WPP': 1, 'PRU': 1, 'VOD': 1, 'SVT': 1, 'RIO': 1, 'IAG': 1, 'CCL': 1, 'EVR': 1, 'RBS': 1, 'ADM': 1, 'AHT': 1, 'CNA': 1, 'STAN': 1}",2015-07-31,0.5904761904761905,0.0,0.30000000000000004
64,"{'IHG': 0, 'III': 0, 'CRH': 0, 'PSON': 0, 'GSK': 0, 'MRO': 0, 'TSCO': 0, 'AZN': 0, 'WPP': 0, 'PRU': 0, 'VOD': 0, 'SVT': 0, 'RIO': 0, 'IAG': 0, 'CCL': 0, 'EVR': 0, 'RBS': 0, 'ADM': 0, 'AHT': 0, 'CNA': 0, 'STAN': 0}",2015-12-31,0.7095238095238096,0.0,0.30000000000000004
65,"{'IHG': 1, 'III': 1, 'CRH': 1, 'PSON': 0, 'GSK': 1, 'MRO': 1, 'TSCO': 1, 'AZN': 1, 'WPP': 1, 'PRU': 1, 'VOD': 1, 'SVT': 1, 'RIO': 1, 'IAG': 0, 'CCL': 1, 'EVR': 1, 'RBS': 1, 'ADM': 1, 'AHT': 1, 'CNA': 1, 'STAN': 1}",2016-05-31,0.6238095238095238,0.0,0.30000000000000004
66,"{'IHG': 0, 'III': 0, 'CRH': 0, 'PSON': 0, 'GSK': 0, 'MRO': 0, 'TSCO': 0, 'AZN': 0, 'WPP': 0, 'PRU': 1, 'VOD': 0, 'SVT': 1, 'RIO': 0, 'IAG': 0, 'CCL': 0, 'EVR': 0, 'RBS': 1, 'ADM': 0, 'AHT': 0, 'CNA': 0, 'STAN': 0}",2016-10-31,0.2904761904761905,0.0,0.30000000000000004
67,"{'IHG': 1, 'III': 1, 'CRH': 1, 'PSON': 0, 'GSK': 1, 'MRO': 1, 'TSCO': 1, 'AZN': 1, 'WPP': 1, 'PRU': 1, 'VOD': 1, 'SVT': 1, 'RIO': 1, 'IAG': 1, 'CCL': 1, 'EVR': 1, 'RBS': 1, 'ADM': 1, 'AHT': 1, 'CNA': 1, 'STAN': 1}",2017-03-31,0.30952380952380953,0.0,0.30000000000000004
68,"{'IHG': 1, 'III': 1, 'CRH': 1, 'PSON': 0, 'GSK': 1, 'MRO': 1, 'TSCO': 1, 'AZN': 1, 'WPP': 1, 'PRU': 1, 'VOD': 1, 'SVT': 0, 'RIO': 1, 'IAG': 1, 'CCL': 1, 'EVR': 1, 'RBS': 1, 'ADM': 1, 'AHT': 1, 'CNA': 1, 'STAN': 0}",2017-08-31,0.3333333333333333,0.0,0.30000000000000004
69,"{'IHG': 1, 'III': 1, 'CRH': 1, 'PSON': 1, 'GSK': 1, 'MRO': 1, 'TSCO': 1, 'AZN': 1, 'WPP': 1, 'PRU': 1, 'VOD': 1, 'SVT': 1, 'RIO': 1, 'IAG': 1, 'CCL': 1, 'EVR': 1, 'RBS': 1, 'ADM': 1, 'AHT': 1, 'CNA': 1, 'STAN': 1}",2008-06-30,0.2904761904761905,0.0,0.4
70,"{'IHG': 0, 'III': 1, 'CRH': 0, 'PSON': 0, 'GSK': 0, 'MRO': 0, 'TSCO': 0, 'AZN': 0, 'WPP': 0, 'PRU': 0, 'VOD': 0, 'SVT': 0, 'RIO': 0, 'IAG': 0, 'CCL': 0, 'EVR': 0, 'RBS': 0, 'ADM': 0, 'AHT': 0, 'CNA': 0, 'STAN': 0}",2008-11-30,0.6571428571428571,0.0,0.4
71,"{'IHG': 1, 'III': 0, 'CRH': 1, 'PSON': 1, 'GSK': 1, 'MRO': 1, 'TSCO': 1, 'AZN': 1, 'WPP': 1, 'PRU': 1, 'VOD': 1, 'SVT': 1, 'RIO': 1, 'IAG': 1, 'CCL': 1, 'EVR': 1, 'RBS': 1, 'ADM': 1, 'AHT': 1, 'CNA': 1, 'STAN': 1}",2009-04-30,0.38571428571428573,0.0,0.4
72,"{'IHG': 0, 'III': 0, 'CRH': 0, 'PSON': 1, 'GSK': 0, 'MRO': 0, 'TSCO': 0, 'AZN': 0, 'WPP': 0, 'PRU': 0, 'VOD': 0, 'SVT': 1, 'RIO': 0, 'IAG': 0, 'CCL': 0, 'EVR': 0, 'RBS': 0, 'ADM': 0, 'AHT': 0, 'CNA': 0, 'STAN': 0}",2009-09-30,0.3761904761904762,0.0,0.4
73,"{'IHG': 1, 'III': 1, 'CRH': 1, 'PSON': 0, 'GSK': 1, 'MRO': 1, 'TSCO': 1, 'AZN': 1, 'WPP': 1, 'PRU': 1, 'VOD': 1, 'SVT': 1, 'RIO': 1, 'IAG': 1, 'CCL': 1, 'EVR': 1, 'RBS': 1, 'ADM': 1, 'AHT': 1, 'CNA': 1, 'STAN': 1}",2010-02-28,0.44761904761904764,0.0,0.4
74,"{'IHG': 1, 'III': 1, 'CRH': 1, 'PSON': 1, 'GSK': 1, 'MRO': 1, 'TSCO': 1, 'AZN': 1, 'WPP': 1, 'PRU': 1, 'VOD': 1, 'SVT': 1, 'RIO': 1, 'IAG': 1, 'CCL': 1, 'EVR': 1, 'RBS': 1, 'ADM': 1, 'AHT': 1, 'CNA': 1, 'STAN': 1}",2010-07-31,0.5476190476190477,0.0,0.4
75,"{'IHG': 1, 'III': 0, 'CRH': 1, 'PSON': 0, 'GSK': 1, 'MRO': 1, 'TSCO': 1, 'AZN': 1, 'WPP': 1, 'PRU': 1, 'VOD': 1, 'SVT': 0, 'RIO': 1, 'IAG': 1, 'CCL': 1, 'EVR': 1, 'RBS': 1, 'ADM': 1, 'AHT': 1, 'CNA': 1, 'STAN': 1}",2010-12-31,0.35714285714285715,0.0,0.4
76,"{'IHG': 1, 'III': 0, 'CRH': 1, 'PSON': 1, 'GSK': 1, 'MRO': 1, 'TSCO': 1, 'AZN': 1, 'WPP': 1, 'PRU': 1, 'VOD': 1, 'SVT': 0, 'RIO': 1, 'IAG': 1, 'CCL': 1, 'EVR': 1, 'RBS': 1, 'ADM': 1, 'AHT': 1, 'CNA': 1, 'STAN': 1}",2011-05-31,0.34285714285714286,0.0,0.4
77,"{'IHG': 1, 'III': 1, 'CRH': 1, 'PSON': 1, 'GSK': 1, 'MRO': 1, 'TSCO': 1, 'AZN': 1, 'WPP': 1, 'PRU': 1, 'VOD': 1, 'SVT': 1, 'RIO': 1, 'IAG': 1, 'CCL': 1, 'EVR': 1, 'RBS': 1, 'ADM': 1, 'AHT': 1, 'CNA': 1, 'STAN': 1}",2011-10-31,0.7380952380952381,0.0,0.4
78,"{'IHG': 1, 'III': 1, 'CRH': 1, 'PSON': 1, 'GSK': 1, 'MRO': 1, 'TSCO': 1, 'AZN': 1, 'WPP': 1, 'PRU': 1, 'VOD': 1, 'SVT': 1, 'RIO': 1, 'IAG': 1, 'CCL': 1, 'EVR': 1, 'RBS': 1, 'ADM': 1, 'AHT': 1, 'CNA': 1, 'STAN': 1}",2012-03-31,0.4666666666666667,0.0,0.4
79,"{'IHG': 0, 'III': 0, 'CRH': 0, 'PSON': 1, 'GSK': 0, 'MRO': 0, 'TSCO': 0, 'AZN': 0, 'WPP': 0, 'PRU': 0, 'VOD': 0, 'SVT': 0, 'RIO': 0, 'IAG': 0, 'CCL': 0, 'EVR': 0, 'RBS': 0, 'ADM': 0, 'AHT': 0, 'CNA': 0, 'STAN': 0}",2012-08-31,0.22380952380952382,0.0,0.4
80,"{'IHG': 0, 'III': 0, 'CRH': 0, 'PSON': 0, 'GSK': 0, 'MRO': 0, 'TSCO': 0, 'AZN': 0, 'WPP': 0, 'PRU': 0, 'VOD': 0, 'SVT': 1, 'RIO': 0, 'IAG': 0, 'CCL': 0, 'EVR': 0, 'RBS': 0, 'ADM': 0, 'AHT': 0, 'CNA': 0, 'STAN': 0}",2013-01-31,0.34285714285714286,0.0,0.4
81,"{'IHG': 0, 'III': 0, 'CRH': 0, 'PSON': 0, 'GSK': 0, 'MRO': 0, 'TSCO': 0, 'AZN': 0, 'WPP': 0, 'PRU': 0, 'VOD': 0, 'SVT': 0, 'RIO': 0, 'IAG': 0, 'CCL': 0, 'EVR': 0, 'RBS': 0, 'ADM': 0, 'AHT': 0, 'CNA': 0, 'STAN': 0}",2013-06-30,0.5761904761904761,0.0,0.4
82,"{'IHG': 1, 'III': 0, 'CRH': 1, 'PSON': 0, 'GSK': 1, 'MRO': 1, 'TSCO': 1, 'AZN': 1, 'WPP': 1, 'PRU': 0, 'VOD': 1, 'SVT': 1, 'RIO': 1, 'IAG': 1, 'CCL': 1, 'EVR': 1, 'RBS': 1, 'ADM': 1, 'AHT': 1, 'CNA': 1, 'STAN': 1}",2013-11-30,0.16666666666666666,0.0,0.4
83,"{'IHG': 1, 'III': 1, 'CRH': 1, 'PSON': 1, 'GSK': 1, 'MRO': 1, 'TSCO': 1, 'AZN': 0, 'WPP': 1, 'PRU': 1, 'VOD': 1, 'SVT': 0, 'RIO': 1, 'IAG': 1, 'CCL': 1, 'EVR': 1, 'RBS': 1, 'ADM': 1, 'AHT': 1, 'CNA': 1, 'STAN': 1}",2014-04-30,0.2761904761904762,0.0,0.4
84,"{'IHG': 0, 'III': 0, 'CRH': 0, 'PSON': 1, 'GSK': 0, 'MRO': 0, 'TSCO': 0, 'AZN': 0, 'WPP': 0, 'PRU': 0, 'VOD': 0, 'SVT': 0, 'RIO': 0, 'IAG': 0, 'CCL': 0, 'EVR': 0, 'RBS': 0, 'ADM': 0, 'AHT': 0, 'CNA': 0, 'STAN': 1}",2014-09-30,0.2619047619047619,0.0,0.4
85,"{'IHG': 1, 'III': 1, 'CRH': 1, 'PSON': 1, 'GSK': 1, 'MRO': 1, 'TSCO': 1, 'AZN': 1, 'WPP': 1, 'PRU': 0, 'VOD': 1, 'SVT': 1, 'RIO': 1, 'IAG': 0, 'CCL': 1, 'EVR': 1, 'RBS': 1, 'ADM': 1, 'AHT': 1, 'CNA': 1, 'STAN': 1}",2015-02-28,0.23333333333333334,0.0,0.4
86,"{'IHG': 1, 'III': 0, 'CRH': 1, 'PSON': 0, 'GSK': 1, 'MRO': 1, 'TSCO': 1, 'AZN': 1, 'WPP': 1, 'PRU': 1, 'VOD': 1, 'SVT': 1, 'RIO': 1, 'IAG': 0, 'CCL': 1, 'EVR': 1, 'RBS': 1, 'ADM': 1, 'AHT': 1, 'CNA': 1, 'STAN': 1}",2015-07-31,0.43333333333333335,0.0,0.4
87,"{'IHG': 1, 'III': 0, 'CRH': 1, 'PSON': 1, 'GSK': 1, 'MRO': 1, 'TSCO': 1, 'AZN': 1, 'WPP': 1, 'PRU': 1, 'VOD': 1, 'SVT': 1, 'RIO': 1, 'IAG': 1, 'CCL': 1, 'EVR': 1, 'RBS': 1, 'ADM': 1, 'AHT': 1, 'CNA': 1, 'STAN': 1}",2015-12-31,0.5904761904761905,0.0,0.4
88,"{'IHG': 1, 'III': 1, 'CRH': 1, 'PSON': 0, 'GSK': 1, 'MRO': 1, 'TSCO': 1, 'AZN': 1, 'WPP': 1, 'PRU': 1, 'VOD': 1, 'SVT': 1, 'RIO': 1, 'IAG': 1, 'CCL': 1, 'EVR': 1, 'RBS': 1, 'ADM': 1, 'AHT': 1, 'CNA': 1, 'STAN': 1}",2016-05-31,0.4380952380952381,0.0,0.4
89,"{'IHG': 0, 'III': 0, 'CRH': 0, 'PSON': 0, 'GSK': 0, 'MRO': 0, 'TSCO': 0, 'AZN': 0, 'WPP': 0, 'PRU': 1, 'VOD': 0, 'SVT': 1, 'RIO': 0, 'IAG': 0, 'CCL': 0, 'EVR': 0, 'RBS': 1, 'ADM': 0, 'AHT': 0, 'CNA': 0, 'STAN': 0}",2016-10-31,0.15714285714285714,0.0,0.4
90,"{'IHG': 0, 'III': 0, 'CRH': 0, 'PSON': 1, 'GSK': 0, 'MRO': 0, 'TSCO': 0, 'AZN': 0, 'WPP': 0, 'PRU': 0, 'VOD': 0, 'SVT': 0, 'RIO': 0, 'IAG': 0, 'CCL': 0, 'EVR': 0, 'RBS': 0, 'ADM': 0, 'AHT': 0, 'CNA': 0, 'STAN': 0}",2017-03-31,0.17142857142857143,0.0,0.4
91,"{'IHG': 0, 'III': 1, 'CRH': 0, 'PSON': 0, 'GSK': 0, 'MRO': 1, 'TSCO': 0, 'AZN': 0, 'WPP': 0, 'PRU': 0, 'VOD': 0, 'SVT': 1, 'RIO': 0, 'IAG': 0, 'CCL': 0, 'EVR': 0, 'RBS': 0, 'ADM': 0, 'AHT': 0, 'CNA': 0, 'STAN': 1}",2017-08-31,0.20952380952380953,0.0,0.4
92,"{'IHG': 0, 'III': 0, 'CRH': 0, 'PSON': 0, 'GSK': 0, 'MRO': 1, 'TSCO': 0, 'AZN': 0, 'WPP': 0, 'PRU': 0, 'VOD': 0, 'SVT': 0, 'RIO': 0, 'IAG': 1, 'CCL': 0, 'EVR': 0, 'RBS': 0, 'ADM': 0, 'AHT': 0, 'CNA': 0, 'STAN': 0}",2008-06-30,0.19047619047619047,0.0,0.5
93,"{'IHG': 0, 'III': 0, 'CRH': 0, 'PSON': 0, 'GSK': 0, 'MRO': 0, 'TSCO': 0, 'AZN': 0, 'WPP': 0, 'PRU': 0, 'VOD': 0, 'SVT': 0, 'RIO': 0, 'IAG': 0, 'CCL': 0, 'EVR': 0, 'RBS': 0, 'ADM': 0, 'AHT': 0, 'CNA': 0, 'STAN': 0}",2008-11-30,0.5142857142857142,0.0,0.5
94,"{'IHG': 0, 'III': 1, 'CRH': 0, 'PSON': 0, 'GSK': 0, 'MRO': 0, 'TSCO': 1, 'AZN': 0, 'WPP': 0, 'PRU': 0, 'VOD': 0, 'SVT': 0, 'RIO': 0, 'IAG': 0, 'CCL': 0, 'EVR': 0, 'RBS': 0, 'ADM': 0, 'AHT': 0, 'CNA': 0, 'STAN': 0}",2009-04-30,0.2619047619047619,0.0,0.5
95,"{'IHG': 1, 'III': 0, 'CRH': 1, 'PSON': 1, 'GSK': 1, 'MRO': 1, 'TSCO': 1, 'AZN': 1, 'WPP': 1, 'PRU': 1, 'VOD': 1, 'SVT': 1, 'RIO': 1, 'IAG': 1, 'CCL': 1, 'EVR': 1, 'RBS': 1, 'ADM': 1, 'AHT': 1, 'CNA': 1, 'STAN': 1}",2009-09-30,0.20476190476190476,0.0,0.5
96,"{'IHG': 1, 'III': 1, 'CRH': 1, 'PSON': 1, 'GSK': 1, 'MRO': 1, 'TSCO': 1, 'AZN': 1, 'WPP': 1, 'PRU': 1, 'VOD': 1, 'SVT': 1, 'RIO': 1, 'IAG': 1, 'CCL': 1, 'EVR': 1, 'RBS': 1, 'ADM': 1, 'AHT': 1, 'CNA': 1, 'STAN': 1}",2010-02-28,0.3,0.0,0.5
97,"{'IHG': 1, 'III': 0, 'CRH': 1, 'PSON': 1, 'GSK': 1, 'MRO': 1, 'TSCO': 1, 'AZN': 1, 'WPP': 1, 'PRU': 1, 'VOD': 1, 'SVT': 1, 'RIO': 1, 'IAG': 1, 'CCL': 1, 'EVR': 1, 'RBS': 1, 'ADM': 1, 'AHT': 1, 'CNA': 1, 'STAN': 1}",2010-07-31,0.3904761904761905,0.0,0.5
98,"{'IHG': 1, 'III': 1, 'CRH': 1, 'PSON': 0, 'GSK': 1, 'MRO': 1, 'TSCO': 1, 'AZN': 1, 'WPP': 1, 'PRU': 1, 'VOD': 1, 'SVT': 1, 'RIO': 1, 'IAG': 1, 'CCL': 1, 'EVR': 1, 'RBS': 1, 'ADM': 1, 'AHT': 1, 'CNA': 1, 'STAN': 0}",2010-12-31,0.22857142857142856,0.0,0.5
99,"{'IHG': 0, 'III': 0, 'CRH': 0, 'PSON': 1, 'GSK': 0, 'MRO': 0, 'TSCO': 0, 'AZN': 0, 'WPP': 0, 'PRU': 0, 'VOD': 0, 'SVT': 1, 'RIO': 0, 'IAG': 0, 'CCL': 1, 'EVR': 1, 'RBS': 0, 'ADM': 0, 'AHT': 0, 'CNA': 0, 'STAN': 0}",2011-05-31,0.1761904761904762,0.0,0.5
100,"{'IHG': 1, 'III': 1, 'CRH': 1, 'PSON': 1, 'GSK': 1, 'MRO': 1, 'TSCO': 1, 'AZN': 1, 'WPP': 1, 'PRU': 1, 'VOD': 1, 'SVT': 1, 'RIO': 1, 'IAG': 1, 'CCL': 1, 'EVR': 1, 'RBS': 1, 'ADM': 1, 'AHT': 1, 'CNA': 1, 'STAN': 1}",2011-10-31,0.6428571428571429,0.0,0.5
101,"{'IHG': 1, 'III': 1, 'CRH': 1, 'PSON': 1, 'GSK': 1, 'MRO': 1, 'TSCO': 1, 'AZN': 1, 'WPP': 1, 'PRU': 1, 'VOD': 1, 'SVT': 0, 'RIO': 1, 'IAG': 1, 'CCL': 1, 'EVR': 1, 'RBS': 1, 'ADM': 1, 'AHT': 1, 'CNA': 1, 'STAN': 1}",2012-03-31,0.3761904761904762,0.0,0.5
102,"{'IHG': 0, 'III': 0, 'CRH': 1, 'PSON': 0, 'GSK': 1, 'MRO': 1, 'TSCO': 1, 'AZN': 1, 'WPP': 1, 'PRU': 0, 'VOD': 1, 'SVT': 0, 'RIO': 1, 'IAG': 1, 'CCL': 1, 'EVR': 1, 'RBS': 1, 'ADM': 1, 'AHT': 0, 'CNA': 1, 'STAN': 1}",2012-08-31,0.11904761904761904,0.0,0.5
103,"{'IHG': 0, 'III': 0, 'CRH': 0, 'PSON': 0, 'GSK': 0, 'MRO': 0, 'TSCO': 0, 'AZN': 0, 'WPP': 0, 'PRU': 0, 'VOD': 0, 'SVT': 0, 'RIO': 0, 'IAG': 1, 'CCL': 0, 'EVR': 0, 'RBS': 0, 'ADM': 0, 'AHT': 0, 'CNA': 0, 'STAN': 0}",2013-01-31,0.1523809523809524,0.0,0.5
104,"{'IHG': 1, 'III': 1, 'CRH': 1, 'PSON': 1, 'GSK': 1, 'MRO': 1, 'TSCO': 1, 'AZN': 1, 'WPP': 1, 'PRU': 1, 'VOD': 1, 'SVT': 1, 'RIO': 1, 'IAG': 1, 'CCL': 1, 'EVR': 1, 'RBS': 1, 'ADM': 1, 'AHT': 1, 'CNA': 1, 'STAN': 1}",2013-06-30,0.40476190476190477,0.0,0.5
105,"{'IHG': 0, 'III': 0, 'CRH': 0, 'PSON': 1, 'GSK': 0, 'MRO': 0, 'TSCO': 0, 'AZN': 0, 'WPP': 0, 'PRU': 0, 'VOD': 0, 'SVT': 1, 'RIO': 0, 'IAG': 0, 'CCL': 0, 'EVR': 0, 'RBS': 0, 'ADM': 0, 'AHT': 1, 'CNA': 0, 'STAN': 1}",2013-11-30,0.08571428571428572,0.0,0.5
106,"{'IHG': 0, 'III': 0, 'CRH': 0, 'PSON': 0, 'GSK': 0, 'MRO': 0, 'TSCO': 0, 'AZN': 1, 'WPP': 0, 'PRU': 0, 'VOD': 0, 'SVT': 0, 'RIO': 0, 'IAG': 1, 'CCL': 0, 'EVR': 0, 'RBS': 0, 'ADM': 0, 'AHT': 0, 'CNA': 0, 'STAN': 1}",2014-04-30,0.17142857142857143,0.0,0.5
107,"{'IHG': 1, 'III': 1, 'CRH': 1, 'PSON': 0, 'GSK': 1, 'MRO': 1, 'TSCO': 1, 'AZN': 1, 'WPP': 1, 'PRU': 1, 'VOD': 1, 'SVT': 0, 'RIO': 1, 'IAG': 1, 'CCL': 1, 'EVR': 1, 'RBS': 1, 'ADM': 1, 'AHT': 1, 'CNA': 1, 'STAN': 1}",2014-09-30,0.11428571428571428,0.0,0.5
108,"{'IHG': 1, 'III': 1, 'CRH': 1, 'PSON': 0, 'GSK': 1, 'MRO': 1, 'TSCO': 1, 'AZN': 1, 'WPP': 1, 'PRU': 0, 'VOD': 1, 'SVT': 1, 'RIO': 1, 'IAG': 0, 'CCL': 1, 'EVR': 1, 'RBS': 1, 'ADM': 1, 'AHT': 1, 'CNA': 1, 'STAN': 1}",2015-02-28,0.12380952380952381,0.0,0.5
109,"{'IHG': 0, 'III': 1, 'CRH': 0, 'PSON': 1, 'GSK': 0, 'MRO': 0, 'TSCO': 0, 'AZN': 0, 'WPP': 0, 'PRU': 0, 'VOD': 0, 'SVT': 0, 'RIO': 0, 'IAG': 1, 'CCL': 0, 'EVR': 0, 'RBS': 0, 'ADM': 1, 'AHT': 0, 'CNA': 0, 'STAN': 1}",2015-07-31,0.3,0.0,0.5
110,"{'IHG': 1, 'III': 1, 'CRH': 1, 'PSON': 0, 'GSK': 1, 'MRO': 1, 'TSCO': 1, 'AZN': 1, 'WPP': 1, 'PRU': 1, 'VOD': 1, 'SVT': 1, 'RIO': 1, 'IAG': 1, 'CCL': 1, 'EVR': 1, 'RBS': 1, 'ADM': 1, 'AHT': 1, 'CNA': 1, 'STAN': 1}",2015-12-31,0.42857142857142855,0.0,0.5
111,"{'IHG': 0, 'III': 0, 'CRH': 0, 'PSON': 1, 'GSK': 0, 'MRO': 0, 'TSCO': 0, 'AZN': 0, 'WPP': 0, 'PRU': 0, 'VOD': 0, 'SVT': 0, 'RIO': 0, 'IAG': 0, 'CCL': 0, 'EVR': 0, 'RBS': 0, 'ADM': 0, 'AHT': 0, 'CNA': 0, 'STAN': 0}",2016-05-31,0.2714285714285714,0.0,0.5
112,"{'IHG': 1, 'III': 0, 'CRH': 0, 'PSON': 1, 'GSK': 1, 'MRO': 0, 'TSCO': 1, 'AZN': 0, 'WPP': 1, 'PRU': 1, 'VOD': 0, 'SVT': 1, 'RIO': 0, 'IAG': 0, 'CCL': 1, 'EVR': 1, 'RBS': 0, 'ADM': 0, 'AHT': 0, 'CNA': 1, 'STAN': 0}",2016-10-31,0.05238095238095238,0.0,0.5
113,"{'IHG': 0, 'III': 0, 'CRH': 0, 'PSON': 1, 'GSK': 0, 'MRO': 1, 'TSCO': 0, 'AZN': 0, 'WPP': 0, 'PRU': 0, 'VOD': 1, 'SVT': 1, 'RIO': 0, 'IAG': 1, 'CCL': 0, 'EVR': 0, 'RBS': 0, 'ADM': 0, 'AHT': 1, 'CNA': 0, 'STAN': 0}",2017-03-31,0.06666666666666667,0.0,0.5
114,"{'IHG': 1, 'III': 1, 'CRH': 1, 'PSON': 1, 'GSK': 1, 'MRO': 0, 'TSCO': 1, 'AZN': 1, 'WPP': 0, 'PRU': 1, 'VOD': 1, 'SVT': 0, 'RIO': 1, 'IAG': 1, 'CCL': 1, 'EVR': 1, 'RBS': 1, 'ADM': 1, 'AHT': 1, 'CNA': 1, 'STAN': 0}",2017-08-31,0.1,0.0,0.5
115,"{'IHG': 0, 'III': 1, 'CRH': 0, 'PSON': 1, 'GSK': 1, 'MRO': 0, 'TSCO': 0, 'AZN': 1, 'WPP': 1, 'PRU': 0, 'VOD': 1, 'SVT': 0, 'RIO': 1, 'IAG': 1, 'CCL': 0, 'EVR': 0, 'RBS': 0, 'ADM': 0, 'AHT': 0, 'CNA': 0, 'STAN': 1}",2008-06-30,0.12380952380952381,0.0,0.6
116,"{'IHG': 1, 'III': 0, 'CRH': 1, 'PSON': 1, 'GSK': 1, 'MRO': 1, 'TSCO': 1, 'AZN': 1, 'WPP': 1, 'PRU': 1, 'VOD': 1, 'SVT': 1, 'RIO': 1, 'IAG': 1, 'CCL': 1, 'EVR': 1, 'RBS': 1, 'ADM': 1, 'AHT': 1, 'CNA': 1, 'STAN': 1}",2008-11-30,0.3476190476190476,0.0,0.6
117,"{'IHG': 1, 'III': 0, 'CRH': 1, 'PSON': 1, 'GSK': 1, 'MRO': 1, 'TSCO': 0, 'AZN': 1, 'WPP': 1, 'PRU': 1, 'VOD': 1, 'SVT': 0, 'RIO': 1, 'IAG': 1, 'CCL': 1, 'EVR': 1, 'RBS': 1, 'ADM': 1, 'AHT': 1, 'CNA': 1, 'STAN': 0}",2009-04-30,0.14761904761904762,0.0,0.6
118,"{'IHG': 1, 'III': 0, 'CRH': 1, 'PSON': 0, 'GSK': 0, 'MRO': 1, 'TSCO': 1, 'AZN': 0, 'WPP': 1, 'PRU': 1, 'VOD': 1, 'SVT': 1, 'RIO': 1, 'IAG': 0, 'CCL': 1, 'EVR': 0, 'RBS': 1, 'ADM': 1, 'AHT': 1, 'CNA': 1, 'STAN': 0}",2009-09-30,0.11428571428571428,0.0,0.6
119,"{'IHG': 0, 'III': 0, 'CRH': 0, 'PSON': 0, 'GSK': 0, 'MRO': 0, 'TSCO': 0, 'AZN': 0, 'WPP': 0, 'PRU': 0, 'VOD': 0, 'SVT': 0, 'RIO': 0, 'IAG': 0, 'CCL': 0, 'EVR': 0, 'RBS': 0, 'ADM': 0, 'AHT': 0, 'CNA': 1, 'STAN': 0}",2010-02-28,0.16666666666666666,0.0,0.6
120,"{'IHG': 1, 'III': 0, 'CRH': 1, 'PSON': 1, 'GSK': 1, 'MRO': 1, 'TSCO': 1, 'AZN': 1, 'WPP': 1, 'PRU': 1, 'VOD': 1, 'SVT': 0, 'RIO': 1, 'IAG': 1, 'CCL': 1, 'EVR': 1, 'RBS': 1, 'ADM': 1, 'AHT': 1, 'CNA': 1, 'STAN': 1}",2010-07-31,0.2761904761904762,0.0,0.6
121,"{'IHG': 0, 'III': 0, 'CRH': 0, 'PSON': 0, 'GSK': 1, 'MRO': 0, 'TSCO': 0, 'AZN': 1, 'WPP': 0, 'PRU': 0, 'VOD': 1, 'SVT': 0, 'RIO': 0, 'IAG': 1, 'CCL': 0, 'EVR': 1, 'RBS': 0, 'ADM': 0, 'AHT': 0, 'CNA': 0, 'STAN': 0}",2010-12-31,0.10476190476190476,0.0,0.6
