,date,threshold,density,coloring,num_colors,valid_coloring
21,2017-03-31,0.4,0.6909090909090909,"{'RWR': 0, 'XLF': 0, 'XLP': 0, 'XLE': 1, 'XLU': 1, 'XLK': 2, 'XLY': 3, 'XLV': 4, 'XLI': 5, 'IYT': 6, 'XLB': 7}",8,True
22,2017-08-31,0.4,0.5636363636363636,"{'RWR': 0, 'XLE': 0, 'XLV': 0, 'XLP': 0, 'XLU': 0, 'XLF': 1, 'XLK': 2, 'XLY': 3, 'XLI': 4, 'IYT': 5, 'XLB': 6}",7,True
23,2008-06-30,0.5,0.8363636363636363,"{'RWR': 0, 'XLE': 0, 'XLF': 1, 'XLU': 1, 'XLK': 2, 'XLY': 3, 'XLI': 4, 'XLV': 5, 'IYT': 6, 'XLP': 7, 'XLB': 8}",9,True
24,2009-04-30,0.5,0.7818181818181819,"{'XLV': 0, 'XLF': 0, 'XLU': 0, 'RWR': 1, 'XLE': 2, 'XLK': 3, 'XLY': 4, 'XLI': 5, 'IYT': 6, 'XLP': 7, 'XLB': 8}",9,True
25,2009-09-30,0.5,0.7818181818181819,"{'XLV': 0, 'IYT': 0, 'XLP': 0, 'XLU': 0, 'RWR': 1, 'XLF': 2, 'XLE': 3, 'XLY': 4, 'XLI': 5, 'XLK': 6, 'XLB': 7}",8,True
26,2010-12-31,0.5,0.7090909090909091,"{'XLV': 0, 'RWR': 0, 'XLF': 0, 'XLK': 1, 'XLU': 1, 'XLE': 2, 'XLP': 2, 'XLY': 3, 'XLI': 4, 'IYT': 5, 'XLB': 6}",7,True
27,2011-05-31,0.5,0.7818181818181819,"{'RWR': 0, 'XLU': 0, 'XLE': 1, 'XLP': 1, 'XLV': 2, 'IYT': 2, 'XLF': 3, 'XLY': 4, 'XLI': 5, 'XLK': 6, 'XLB': 7}",8,True
28,2012-03-31,0.5,0.8,"{'RWR': 0, 'IYT': 0, 'XLU': 0, 'XLF': 1, 'XLE': 2, 'XLK': 3, 'XLY': 4, 'XLV': 5, 'XLI': 6, 'XLP': 7, 'XLB': 8}",9,True
29,2013-01-31,0.5,0.8727272727272727,"{'RWR': 0, 'XLK': 0, 'XLF': 1, 'XLE': 2, 'XLY': 3, 'XLI': 4, 'XLV': 5, 'XLU': 6, 'IYT': 7, 'XLP': 8, 'XLB': 9}",10,True
30,2014-09-30,0.5,0.6545454545454545,"{'RWR': 0, 'XLF': 0, 'XLK': 1, 'XLU': 1, 'IYT': 2, 'XLE': 2, 'XLY': 3, 'XLV': 4, 'XLI': 5, 'XLP': 6, 'XLB': 7}",8,True
31,2015-07-31,0.5,0.6909090909090909,"{'XLF': 0, 'XLE': 0, 'XLU': 0, 'RWR': 1, 'XLK': 1, 'XLY': 2, 'XLI': 3, 'XLV': 4, 'IYT': 5, 'XLP': 6, 'XLB': 7}",8,True
32,2015-12-31,0.5,0.9272727272727272,"{'RWR': 0, 'XLE': 0, 'XLF': 1, 'XLK': 2, 'XLY': 3, 'XLI': 4, 'XLV': 5, 'XLU': 6, 'IYT': 7, 'XLP': 8, 'XLB': 9}",10,True
33,2016-05-31,0.5,0.5454545454545454,"{'RWR': 0, 'XLE': 0, 'IYT': 0, 'XLU': 0, 'XLF': 1, 'XLP': 1, 'XLB': 1, 'XLV': 2, 'XLI': 3, 'XLK': 4, 'XLY': 5}",6,True
34,2016-10-31,0.5,0.32727272727272727,"{'XLV': 0, 'RWR': 0, 'XLE': 0, 'XLK': 0, 'XLU': 1, 'XLF': 1, 'IYT': 1, 'XLY': 1, 'XLI': 2, 'XLP': 2, 'XLB': 3}",4,True
35,2017-03-31,0.5,0.5818181818181818,"{'RWR': 0, 'XLP': 0, 'IYT': 0, 'XLU': 0, 'XLF': 1, 'XLE': 1, 'XLK': 2, 'XLY': 3, 'XLV': 4, 'XLI': 5, 'XLB': 6}",7,True
36,2017-08-31,0.5,0.4727272727272727,"{'RWR': 0, 'XLE': 0, 'XLV': 0, 'XLP': 0, 'XLU': 0, 'XLF': 1, 'XLK': 2, 'XLY': 3, 'XLI': 4, 'IYT': 5, 'XLB': 6}",7,True
37,2008-06-30,0.6000000000000001,0.6545454545454545,"{'RWR': 0, 'XLE': 0, 'XLU': 0, 'XLV': 1, 'XLF': 1, 'XLP': 2, 'XLB': 2, 'XLI': 3, 'IYT': 4, 'XLK': 5, 'XLY': 6}",7,True
38,2009-04-30,0.6000000000000001,0.6727272727272727,"{'XLV': 0, 'XLE': 0, 'XLU': 0, 'RWR': 1, 'XLP': 1, 'XLF': 2, 'XLK': 3, 'XLY': 4, 'XLI': 5, 'IYT': 6, 'XLB': 7}",8,True
39,2011-05-31,0.6000000000000001,0.6363636363636364,"{'IYT': 0, 'XLE': 0, 'XLF': 0, 'RWR': 1, 'XLU': 1, 'XLI': 2, 'XLP': 2, 'XLV': 3, 'XLB': 3, 'XLK': 4, 'XLY': 5}",6,True
40,2012-03-31,0.6000000000000001,0.6727272727272727,"{'XLE': 0, 'XLP': 0, 'XLK': 0, 'XLU': 0, 'RWR': 1, 'IYT': 1, 'XLF': 2, 'XLY': 3, 'XLV': 4, 'XLI': 5, 'XLB': 6}",7,True
41,2012-08-31,0.6000000000000001,0.509090909090909,"{'XLV': 0, 'XLE': 0, 'RWR': 0, 'IYT': 0, 'XLK': 1, 'XLU': 1, 'XLP': 2, 'XLY': 2, 'XLI': 3, 'XLF': 4, 'XLB': 5}",6,True
42,2013-01-31,0.6000000000000001,0.8,"{'RWR': 0, 'XLK': 0, 'XLU': 0, 'IYT': 1, 'XLE': 1, 'XLF': 2, 'XLY': 3, 'XLV': 4, 'XLI': 5, 'XLP': 6, 'XLB': 7}",8,True
43,2014-04-30,0.6000000000000001,0.5454545454545454,"{'RWR': 0, 'XLE': 0, 'XLU': 0, 'XLF': 1, 'XLP': 1, 'XLK': 2, 'XLY': 3, 'XLV': 4, 'XLI': 5, 'IYT': 6, 'XLB': 7}",8,True
44,2015-02-28,0.6000000000000001,0.4909090909090909,"{'XLV': 0, 'RWR': 0, 'XLF': 0, 'XLU': 0, 'XLE': 1, 'XLP': 1, 'XLK': 2, 'XLY': 3, 'XLI': 4, 'IYT': 5, 'XLB': 6}",7,True
45,2015-12-31,0.6000000000000001,0.7818181818181819,"{'RWR': 0, 'XLE': 0, 'XLK': 1, 'XLB': 1, 'XLF': 2, 'XLY': 3, 'XLI': 4, 'XLV': 5, 'IYT': 6, 'XLP': 7, 'XLU': 8}",9,True
46,2016-05-31,0.6000000000000001,0.41818181818181815,"{'RWR': 0, 'XLE': 0, 'XLV': 0, 'IYT': 0, 'XLU': 0, 'XLF': 1, 'XLP': 1, 'XLB': 1, 'XLI': 2, 'XLK': 3, 'XLY': 4}",5,True
47,2017-03-31,0.6000000000000001,0.43636363636363634,"{'RWR': 0, 'XLF': 0, 'XLV': 0, 'XLP': 0, 'XLU': 0, 'XLE': 1, 'XLK': 1, 'XLY': 2, 'XLI': 3, 'IYT': 4, 'XLB': 5}",6,True
48,2017-08-31,0.6000000000000001,0.4,"{'RWR': 0, 'XLE': 0, 'XLK': 0, 'XLP': 0, 'XLU': 0, 'XLV': 1, 'XLF': 1, 'XLY': 2, 'XLI': 3, 'IYT': 4, 'XLB': 5}",6,True
49,2008-06-30,0.7000000000000002,0.43636363636363634,"{'XLF': 0, 'XLE': 0, 'XLI': 0, 'XLV': 0, 'XLP': 0, 'RWR': 1, 'XLB': 1, 'XLU': 1, 'IYT': 2, 'XLK': 3, 'XLY': 4}",5,True
50,2008-11-30,0.7000000000000002,0.9272727272727272,"{'RWR': 0, 'XLU': 0, 'XLF': 1, 'XLE': 2, 'XLK': 3, 'XLY': 4, 'XLI': 5, 'XLV': 6, 'IYT': 7, 'XLP': 8, 'XLB': 9}",10,True
51,2009-04-30,0.7000000000000002,0.4727272727272727,"{'XLV': 0, 'XLF': 0, 'IYT': 0, 'XLU': 0, 'RWR': 1, 'XLP': 1, 'XLE': 2, 'XLY': 3, 'XLI': 4, 'XLK': 5, 'XLB': 6}",7,True
52,2010-07-31,0.7000000000000002,0.8909090909090909,"{'XLY': 0, 'XLU': 0, 'XLV': 1, 'IYT': 1, 'RWR': 2, 'XLF': 3, 'XLE': 4, 'XLI': 5, 'XLP': 6, 'XLK': 7, 'XLB': 8}",9,True
53,2010-12-31,0.7000000000000002,0.34545454545454546,"{'RWR': 0, 'XLE': 0, 'XLF': 0, 'XLP': 0, 'XLU': 0, 'XLV': 1, 'IYT': 1, 'XLK': 2, 'XLB': 2, 'XLI': 3, 'XLY': 4}",5,True
54,2011-05-31,0.7000000000000002,0.3090909090909091,"{'XLF': 0, 'XLE': 0, 'XLV': 0, 'IYT': 0, 'XLP': 0, 'XLB': 1, 'XLK': 1, 'XLU': 1, 'XLI': 2, 'RWR': 3, 'XLY': 4}",5,True
55,2011-10-31,0.7000000000000002,0.9090909090909091,"{'XLE': 0, 'XLU': 0, 'RWR': 1, 'XLF': 2, 'XLK': 3, 'XLY': 4, 'XLI': 5, 'XLV': 6, 'IYT': 7, 'XLP': 8, 'XLB': 9}",10,True
56,2013-06-30,0.7000000000000002,0.9636363636363636,"{'RWR': 0, 'XLB': 0, 'IYT': 1, 'XLP': 1, 'XLF': 2, 'XLE': 3, 'XLK': 4, 'XLY': 5, 'XLV': 6, 'XLI': 7, 'XLU': 8}",9,True
57,2013-11-30,0.7000000000000002,0.36363636363636365,"{'RWR': 0, 'XLE': 0, 'XLK': 0, 'XLV': 0, 'IYT': 0, 'XLP': 0, 'XLU': 0, 'XLY': 1, 'XLI': 2, 'XLF': 3, 'XLB': 4}",5,True
58,2014-04-30,0.7000000000000002,0.4727272727272727,"{'RWR': 0, 'XLE': 0, 'XLV': 0, 'XLP': 0, 'XLU': 0, 'XLF': 1, 'XLK': 2, 'XLY': 3, 'XLI': 4, 'IYT': 5, 'XLB': 6}",7,True
59,2014-09-30,0.7000000000000002,0.41818181818181815,"{'XLV': 0, 'RWR': 0, 'XLE': 0, 'IYT': 0, 'XLP': 1, 'XLK': 1, 'XLU': 1, 'XLY': 2, 'XLI': 3, 'XLF': 4, 'XLB': 5}",6,True
60,2015-02-28,0.7000000000000002,0.2909090909090909,"{'RWR': 0, 'XLE': 0, 'XLK': 0, 'XLY': 0, 'XLV': 0, 'XLP': 0, 'XLU': 0, 'XLI': 1, 'XLF': 2, 'IYT': 3, 'XLB': 4}",5,True
