,date,threshold,density,max_ind_set,set_size,valid_soln
61,2014-09-30,0.30000000000000004,0.4095238095238095,"{'MRO', 'RBS', 'CRH', 'ADM', 'SVT', 'PSON'}",6,True
62,2015-02-28,0.30000000000000004,0.35714285714285715,"{'VOD', 'AHT', 'RBS', 'GSK', 'ADM', 'SVT'}",6,True
63,2015-07-31,0.30000000000000004,0.5904761904761905,"{'ADM', 'STAN', 'AZN', 'PSON'}",4,True
64,2015-12-31,0.30000000000000004,0.7095238095238096,"{'MRO', 'STAN', 'III', 'CRH'}",4,True
65,2016-05-31,0.30000000000000004,0.6238095238095238,"{'IAG', 'III', 'AHT', 'ADM', 'SVT'}",5,True
66,2016-10-31,0.30000000000000004,0.2904761904761905,"{'STAN', 'EVR', 'AZN', 'PRU', 'IHG', 'PSON'}",6,True
67,2017-03-31,0.30000000000000004,0.30952380952380953,"{'VOD', 'III', 'AZN', 'WPP', 'AHT', 'CRH', 'ADM', 'SVT', 'PSON'}",9,True
68,2017-08-31,0.30000000000000004,0.3333333333333333,"{'IAG', 'III', 'WPP', 'AHT', 'RBS', 'ADM', 'SVT'}",7,True
69,2008-06-30,0.4,0.2904761904761905,"{'MRO', 'STAN', 'IAG', 'AZN', 'ADM', 'SVT', 'RIO'}",7,True
70,2008-11-30,0.4,0.6571428571428571,"{'STAN', 'III', 'ADM', 'SVT', 'PSON'}",5,True
71,2009-04-30,0.4,0.38571428571428573,"{'SVT', 'TSCO', 'IAG', 'AZN', 'AHT', 'ADM', 'III', 'PSON', 'RIO'}",9,True
72,2009-09-30,0.4,0.3761904761904762,"{'CCL', 'EVR', 'AZN', 'AHT', 'ADM', 'III', 'PSON'}",7,True
73,2010-02-28,0.4,0.44761904761904764,"{'CCL', 'VOD', 'EVR', 'AHT', 'GSK', 'ADM', 'PSON'}",7,True
74,2010-07-31,0.4,0.5476190476190477,"{'VOD', 'EVR', 'CRH', 'ADM', 'III', 'PSON'}",6,True
75,2010-12-31,0.4,0.35714285714285715,"{'SVT', 'VOD', 'IAG', 'AZN', 'AHT', 'CRH', 'III', 'PSON'}",8,True
76,2011-05-31,0.4,0.34285714285714286,"{'EVR', 'AZN', 'AHT', 'ADM', 'III'}",5,True
77,2011-10-31,0.4,0.7380952380952381,"{'ADM', 'III', 'PSON', 'TSCO'}",4,True
78,2012-03-31,0.4,0.4666666666666667,"{'VOD', 'EVR', 'IAG', 'III', 'ADM', 'SVT', 'PSON'}",7,True
79,2012-08-31,0.4,0.22380952380952382,"{'CCL', 'STAN', 'SVT', 'TSCO', 'IAG', 'AZN', 'AHT', 'ADM', 'IHG', 'III', 'PSON'}",11,True
80,2013-01-31,0.4,0.34285714285714286,"{'STAN', 'VOD', 'IAG', 'RBS', 'ADM', 'PSON'}",6,True
81,2013-06-30,0.4,0.5761904761904761,"{'CCL', 'TSCO', 'IAG', 'ADM', 'SVT'}",5,True
82,2013-11-30,0.4,0.16666666666666666,"{'CCL', 'AZN', 'AHT', 'PRU', 'CRH', 'ADM', 'IHG', 'III', 'PSON'}",9,True
83,2014-04-30,0.4,0.2761904761904762,"{'MRO', 'CCL', 'IAG', 'AZN', 'AHT', 'CRH', 'GSK', 'ADM', 'SVT'}",9,True
84,2014-09-30,0.4,0.2619047619047619,"{'MRO', 'STAN', 'TSCO', 'EVR', 'IAG', 'AZN', 'RBS', 'SVT', 'PSON'}",9,True
85,2015-02-28,0.4,0.23333333333333334,"{'STAN', 'IAG', 'AZN', 'ADM', 'AHT', 'RBS', 'GSK', 'CNA', 'SVT'}",9,True
86,2015-07-31,0.4,0.43333333333333335,"{'STAN', 'IAG', 'AZN', 'AHT', 'ADM', 'PSON'}",6,True
87,2015-12-31,0.4,0.5904761904761905,"{'CCL', 'MRO', 'CRH', 'III', 'PSON'}",5,True
88,2016-05-31,0.4,0.4380952380952381,"{'CCL', 'MRO', 'AZN', 'ADM', 'SVT', 'PSON'}",6,True
89,2016-10-31,0.4,0.15714285714285714,"{'MRO', 'EVR', 'AHT', 'PRU', 'GSK', 'CNA', 'SVT', 'PSON'}",8,True
90,2017-03-31,0.4,0.17142857142857143,"{'VOD', 'TSCO', 'AZN', 'ADM', 'WPP', 'AHT', 'CNA', 'PSON'}",8,True
91,2017-08-31,0.4,0.20952380952380953,"{'CCL', 'SVT', 'IAG', 'WPP', 'AHT', 'ADM', 'III', 'PSON', 'RIO'}",9,True
92,2008-06-30,0.5,0.19047619047619047,"{'MRO', 'STAN', 'TSCO', 'IAG', 'III', 'AZN', 'CRH', 'ADM', 'SVT', 'PSON'}",10,True
93,2008-11-30,0.5,0.5142857142857142,"{'STAN', 'III', 'AHT', 'RBS', 'ADM', 'SVT', 'PSON'}",7,True
94,2009-04-30,0.5,0.2619047619047619,"{'CCL', 'STAN', 'SVT', 'TSCO', 'IAG', 'AZN', 'AHT', 'ADM', 'III', 'PSON'}",10,True
95,2009-09-30,0.5,0.20476190476190476,"{'CCL', 'STAN', 'SVT', 'TSCO', 'EVR', 'IAG', 'AZN', 'AHT', 'ADM', 'III', 'PSON'}",11,True
96,2010-02-28,0.5,0.3,"{'CCL', 'EVR', 'AZN', 'ADM', 'AHT', 'GSK', 'CNA', 'PSON'}",8,True
97,2010-07-31,0.5,0.3904761904761905,"{'EVR', 'AZN', 'AHT', 'RBS', 'CRH', 'ADM', 'III', 'PSON'}",8,True
